timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-07-13T13:55:39,SuperYOLO,73fd9e71-5944-437a-a9a5-15ca0efb65bb,42.50411939620972,0.0004185883098237,9.848182147282896e-06,74.44950377094796,0.0,82.51698303222658,0.0008767214116543,0.0,0.0009738343445205,0.0018505557561748,Italy,ITA,the marches,,,Linux-5.4.0-104-generic-x86_64-with-glibc2.17,3.8.13,2.2.5,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,13.5086,43.5939,220.0452880859375,machine,N,1.0
2023-07-13T14:00:47,SuperYOLO,c4e8b4a4-6a8d-43f9-b37d-75040c473165,42.23852133750916,0.0004164677126133,9.85990274814562e-06,74.61388040651914,0.0,82.51698303222658,0.0008734782635042,0.0,0.0009677024497413,0.0018411807132456,Italy,ITA,the marches,,,Linux-5.4.0-104-generic-x86_64-with-glibc2.17,3.8.13,2.2.5,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,13.5086,43.5939,220.0452880859375,machine,N,1.0
2023-07-13T14:05:56,SuperYOLO,5da1e142-143b-478a-8e20-b5fd3b553b02,41.95535588264465,0.0004138387313681,9.86378789219936e-06,74.71381315394301,0.0,82.51698303222658,0.0008683172413198,0.0,0.000961240891309,0.0018295581326289,Italy,ITA,the marches,,,Linux-5.4.0-104-generic-x86_64-with-glibc2.17,3.8.13,2.2.5,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,13.5086,43.5939,220.0452880859375,machine,N,1.0
2023-07-13T14:11:05,SuperYOLO,4d364a8b-762d-4653-9498-83768ac6bf50,42.31254816055298,0.00041717701336,9.859415976959096e-06,74.73350702644382,0.0,82.51698303222658,0.0008748815271268,0.0,0.0009694349654724,0.0018443164925993,Italy,ITA,the marches,,,Linux-5.4.0-104-generic-x86_64-with-glibc2.17,3.8.13,2.2.5,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,13.5086,43.5939,220.0452880859375,machine,N,1.0
2023-07-13T14:16:13,SuperYOLO,0e015b55-22bd-4ecf-99a7-8750b89762ab,42.11278772354126,0.0004163441709807,9.886407276430026e-06,74.88145024797102,0.0,82.51698303222658,0.000875722861411,0.0,0.0009649116811129,0.001840634542524,Italy,ITA,the marches,,,Linux-5.4.0-104-generic-x86_64-with-glibc2.17,3.8.13,2.2.5,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,13.5086,43.5939,220.0452880859375,machine,N,1.0
2023-07-13T14:21:10,SuperYOLO,cb711fe3-35d2-4cb0-ba34-2fcb3af93bfb,31.414180040359497,0.0003096941645587,9.8584194832045e-06,74.75953112281908,0.0,82.51698303222658,0.0006495350743498,0.0,0.0007196056909986,0.0013691407653485,Italy,ITA,the marches,,,Linux-5.4.0-104-generic-x86_64-with-glibc2.17,3.8.13,2.2.5,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,13.5086,43.5939,220.0452880859375,machine,N,1.0
2023-07-13T14:26:17,SuperYOLO,fdd5459a-8042-47b2-835f-7b2945672f05,42.51380372047424,0.0004194295352298,9.86572591781075e-06,74.69964865301215,0.0,82.51698303222658,0.0008802330630747,0.0,0.0009740417040731,0.0018542747671479,Italy,ITA,the marches,,,Linux-5.4.0-104-generic-x86_64-with-glibc2.17,3.8.13,2.2.5,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,13.5086,43.5939,220.0452880859375,machine,N,1.0
2023-07-13T14:31:24,SuperYOLO,bf9282cc-4023-4270-bfc0-f5daf74c9f6f,42.14120936393738,0.0004155846198487,9.861715554000508e-06,74.75848715293633,0.0,82.51698303222658,0.0008717875246516,0.0,0.0009654890843455,0.0018372766089972,Italy,ITA,the marches,,,Linux-5.4.0-104-generic-x86_64-with-glibc2.17,3.8.13,2.2.5,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,13.5086,43.5939,220.0452880859375,machine,N,1.0
2023-07-13T14:36:33,SuperYOLO,8b9472f2-6b97-47a0-9414-abda4ac8de09,42.80817270278931,0.0004224839282549,9.86923527869702e-06,74.72798550715703,0.0,82.51698303222658,0.0008869313884334,0.0,0.0009808466812712,0.0018677780697046,Italy,ITA,the marches,,,Linux-5.4.0-104-generic-x86_64-with-glibc2.17,3.8.13,2.2.5,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,13.5086,43.5939,220.0452880859375,machine,N,1.0
2023-07-13T14:41:43,SuperYOLO,8a76680f-d919-468c-897e-1ea29734c94d,42.41236567497253,0.0004181890109098,9.86007274658049e-06,74.72363743668517,0.0,82.51698303222658,0.0008777240477342,0.0,0.0009710664300363,0.0018487904777706,Italy,ITA,the marches,,,Linux-5.4.0-104-generic-x86_64-with-glibc2.17,3.8.13,2.2.5,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,13.5086,43.5939,220.0452880859375,machine,N,1.0
2023-07-13T14:46:54,SuperYOLO,e41143d0-b86d-426c-af49-279279cb59af,42.23920869827271,0.0004163250891839,9.856365732556795e-06,74.46792837716396,0.0,82.51698303222658,0.0008727924668445,0.0,0.0009677577161117,0.0018405501829562,Italy,ITA,the marches,,,Linux-5.4.0-104-generic-x86_64-with-glibc2.17,3.8.13,2.2.5,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,13.5086,43.5939,220.0452880859375,machine,N,1.0
2023-07-13T14:52:03,SuperYOLO,e7283c9f-c861-4177-b6d3-8a3fd9e7aa63,42.85468888282776,0.0004227155200116,9.863926936149306e-06,74.68326715786355,0.0,82.51698303222658,0.000886930812044,0.0,0.0009818711120024,0.0018688019240465,Italy,ITA,the marches,,,Linux-5.4.0-104-generic-x86_64-with-glibc2.17,3.8.13,2.2.5,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,13.5086,43.5939,220.0452880859375,machine,N,1.0
2023-07-13T14:57:11,SuperYOLO,7f7d7eb8-d0ec-4440-a57c-5cdd487542bc,42.17541480064392,0.0004161719686063,9.86764375818304e-06,74.69666208204583,0.0,82.51698303222658,0.0008735907035942,0.0,0.0009662825417609,0.0018398732453551,Italy,ITA,the marches,,,Linux-5.4.0-104-generic-x86_64-with-glibc2.17,3.8.13,2.2.5,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,13.5086,43.5939,220.0452880859375,machine,N,1.0
2023-07-13T15:02:21,SuperYOLO,72718aa4-77f9-4cf3-b70f-4366f2a8af83,42.87379217147827,0.0004230115833311,9.866437324677971e-06,74.81995731039655,0.0,82.51698303222658,0.0008879553700859,0.0,0.0009821554335142,0.0018701108036002,Italy,ITA,the marches,,,Linux-5.4.0-104-generic-x86_64-with-glibc2.17,3.8.13,2.2.5,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,13.5086,43.5939,220.0452880859375,machine,N,1.0
2023-07-13T15:07:31,SuperYOLO,bb1ecf1d-4900-45ff-9c4a-4395fb4ae322,42.407033920288086,0.0004176030300032,9.847494422462387e-06,74.57258809713076,0.0,82.51698303222658,0.0008746364547086,0.0,0.0009715634338977,0.0018461998886063,Italy,ITA,the marches,,,Linux-5.4.0-104-generic-x86_64-with-glibc2.17,3.8.13,2.2.5,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,13.5086,43.5939,220.0452880859375,machine,N,1.0
2023-07-13T15:12:38,SuperYOLO,124cb979-6f03-4285-8ace-482896e57987,41.39013886451721,0.0004083410466909,9.865660224710834e-06,74.109477574179,0.0,82.51698303222658,0.0008569377483274,0.0,0.0009483154245444,0.0018052531728718,Italy,ITA,the marches,,,Linux-5.4.0-104-generic-x86_64-with-glibc2.17,3.8.13,2.2.5,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,13.5086,43.5939,220.0452880859375,machine,N,1.0
2023-07-13T15:17:49,SuperYOLO,8e695c36-828c-4842-8b0f-cd489b8c4afb,42.53499531745911,0.0004189744532819,9.850111658763064e-06,74.40630235915327,0.0,82.51698303222658,0.0008777811494465,0.0,0.0009744817255907,0.0018522628750372,Italy,ITA,the marches,,,Linux-5.4.0-104-generic-x86_64-with-glibc2.17,3.8.13,2.2.5,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,13.5086,43.5939,220.0452880859375,machine,N,1.0
2023-07-13T15:22:59,SuperYOLO,7f7dbd07-4146-45c6-ba30-7b74daf391f9,43.09261202812195,0.0004245106005801,9.85112251499385e-06,74.57313912312665,0.0,82.51698303222658,0.0008895158666121,0.0,0.0009872220093013,0.0018767378759134,Italy,ITA,the marches,,,Linux-5.4.0-104-generic-x86_64-with-glibc2.17,3.8.13,2.2.5,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,13.5086,43.5939,220.0452880859375,machine,N,1.0
2023-07-13T15:28:09,SuperYOLO,a506bb73-28a8-444a-ac25-1434a537532c,42.90397500991821,0.0004230962563287,9.86146985753576e-06,74.72830389891276,0.0,82.51698303222658,0.0008880469734925,0.0,0.0009824381647449,0.0018704851382375,Italy,ITA,the marches,,,Linux-5.4.0-104-generic-x86_64-with-glibc2.17,3.8.13,2.2.5,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,13.5086,43.5939,220.0452880859375,machine,N,1.0
2023-07-13T15:33:18,SuperYOLO,3251505d-9ab2-4ca9-bbee-c45b1acb89b1,42.72327661514282,0.0004216869223367,9.870191514928486e-06,74.6181605713703,0.0,82.51698303222658,0.0008854819075516,0.0,0.000978772643089,0.0018642545506407,Italy,ITA,the marches,,,Linux-5.4.0-104-generic-x86_64-with-glibc2.17,3.8.13,2.2.5,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,13.5086,43.5939,220.0452880859375,machine,N,1.0
2023-07-13T15:38:14,SuperYOLO,6c68f38e-499d-4a19-b1e3-6af39b9ea4dc,29.072110176086422,0.0002867264195435,9.862594005281108e-06,74.62350826922803,0.0,82.51698303222658,0.0006014898945248,0.0,0.000666111740975,0.0012676016354999,Italy,ITA,the marches,,,Linux-5.4.0-104-generic-x86_64-with-glibc2.17,3.8.13,2.2.5,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,13.5086,43.5939,220.0452880859375,machine,N,1.0
2023-07-13T15:43:21,SuperYOLO,43ca3c16-84f4-4388-b9cd-4bf35d5d81b9,42.179415702819824,0.000416844831978,9.882660179908897e-06,75.08705545467996,0.0,82.51698303222658,0.0008765846590449,0.0,0.0009662632780453,0.0018428479370903,Italy,ITA,the marches,,,Linux-5.4.0-104-generic-x86_64-with-glibc2.17,3.8.13,2.2.5,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,13.5086,43.5939,220.0452880859375,machine,N,1.0
2023-07-13T15:48:29,SuperYOLO,380f5013-5242-412f-aba1-d646fa1e47db,42.54045081138611,0.0004189718739209,9.848787822644704e-06,74.44768695718565,0.0,82.51698303222658,0.0008776336651619,0.0,0.0009746178066633,0.0018522514718252,Italy,ITA,the marches,,,Linux-5.4.0-104-generic-x86_64-with-glibc2.17,3.8.13,2.2.5,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,13.5086,43.5939,220.0452880859375,machine,N,1.0
2023-07-13T15:53:39,SuperYOLO,4cb88810-7d75-40cf-a6e1-fb47d5676f4d,42.70810294151306,0.0004218253651554,9.876939880311358e-06,74.84421975512105,0.0,82.51698303222658,0.0008864074705142,0.0,0.0009784591281677,0.0018648665986819,Italy,ITA,the marches,,,Linux-5.4.0-104-generic-x86_64-with-glibc2.17,3.8.13,2.2.5,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,13.5086,43.5939,220.0452880859375,machine,N,1.0
2023-07-13T15:58:49,SuperYOLO,f564865f-9cb4-4501-bd23-fa3b49333d54,43.43646860122681,0.0004282537160836,9.85931245965854e-06,74.5544347928293,0.0,82.51698303222658,0.0008980340367599,0.0,0.0009952519456784,0.0018932859824384,Italy,ITA,the marches,,,Linux-5.4.0-104-generic-x86_64-with-glibc2.17,3.8.13,2.2.5,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,13.5086,43.5939,220.0452880859375,machine,N,1.0
2023-07-13T16:03:45,SuperYOLO,69ab6286-6c8a-4151-bd66-2a39ca475879,27.75705885887146,0.0002736171891252,9.85757138450743e-06,74.63497850974598,0.0,82.51698303222658,0.0005737279331486,0.0,0.0006359185200392,0.0012096464531879,Italy,ITA,the marches,,,Linux-5.4.0-104-generic-x86_64-with-glibc2.17,3.8.13,2.2.5,48,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,1,1 x GeForce RTX 2080 Ti,13.5086,43.5939,220.0452880859375,machine,N,1.0
